game,mechanism,model,player,label,share_pct,group_count
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,34.1358,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,24.5679,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,18.0247,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Social welfare maximization,11.4815,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategy legibility,0.7407,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Social norm conformity,0.1235,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic equilibrium focus,91.5432,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Individual utility maximization,73.8272,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic influence,42.5926,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Trust evaluation,39.5679,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Multidimensional reasoning,33.9506,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Reciprocity,33.3951,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Uncertainty evaluation,25.9259,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Risk aversion,18.9506,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social welfare maximization,13.1481,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategy legibility,1.1728,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Exploration-exploitation trade-off,0.2469,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Inequity aversion,0.1852,1620
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social norm conformity,0.0617,1620
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,81.8406,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,75.7875,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,54.1075,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,35.2069,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,33.1686,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,29.8950,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,29.8950,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social welfare maximization,20.6918,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,19.7653,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,1.7912,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,1.2971,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Exploration-exploitation trade-off,0.1853,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Inequity aversion,0.1853,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Competitiveness,0.0618,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,82.1495,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,79.8023,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,52.8721,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Reciprocity,35.1452,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,34.4657,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,28.5979,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,27.2390,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,20.1977,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,17.2946,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategy legibility,0.9883,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social norm conformity,0.8647,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Competitiveness,0.1853,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Inequity aversion,0.1235,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Exploration-exploitation trade-off,0.0618,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic equilibrium focus,81.6553,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Individual utility maximization,79.3700,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic influence,54.0457,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Reciprocity,34.8981,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Trust evaluation,33.0451,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Multidimensional reasoning,29.1538,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Uncertainty evaluation,28.4126,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Risk aversion,19.4565,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social welfare maximization,18.7770,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategy legibility,1.6059,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social norm conformity,1.2971,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Exploration-exploitation trade-off,0.1235,1619
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Inequity aversion,0.1235,1619
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,80.8025,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,68.9506,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,66.6049,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,33.9506,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,29.2593,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,28.5802,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,27.4074,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,9.3210,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social welfare maximization,4.6914,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Reciprocity,3.0864,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategy legibility,1.1111,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social norm conformity,0.7407,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Inequity aversion,0.1852,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,78.3951,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,67.4691,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,64.6296,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,35.0000,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,31.7284,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,30.4321,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,23.4568,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,9.3827,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,5.3086,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Reciprocity,4.7531,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategy legibility,1.1728,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social norm conformity,0.4321,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Inequity aversion,0.1235,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Individual utility maximization,81.4198,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic influence,67.7160,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Uncertainty evaluation,65.5556,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Multidimensional reasoning,31.6667,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic equilibrium focus,29.8765,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Risk aversion,28.9506,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Exploration-exploitation trade-off,24.8765,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Trust evaluation,9.1975,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Social welfare maximization,4.8148,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Reciprocity,3.3951,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategy legibility,1.7284,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Social norm conformity,0.5556,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Inequity aversion,0.1235,1620
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Competitiveness,0.0617,1620
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,92.2414,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,75.9852,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,14.7783,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Reciprocity,6.5271,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,6.5271,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,5.6650,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,4.6798,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Social welfare maximization,3.8177,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Exploration-exploitation trade-off,2.5862,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,1.9704,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategy legibility,1.7241,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Social norm conformity,0.7389,812
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,91.2688,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,76.5348,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,18.0082,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,8.0491,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,7.9127,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,7.7763,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Reciprocity,6.8213,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Exploration-exploitation trade-off,3.9563,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Social welfare maximization,3.1378,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,2.4557,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategy legibility,1.0914,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Social norm conformity,0.2729,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Competitiveness,0.1364,733
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Individual utility maximization,92.7345,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic equilibrium focus,74.1083,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic influence,16.2483,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Multidimensional reasoning,7.5297,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Uncertainty evaluation,6.7371,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Reciprocity,6.6050,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Trust evaluation,4.0951,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Social welfare maximization,3.6988,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Exploration-exploitation trade-off,1.7173,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategy legibility,1.5852,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Risk aversion,1.4531,757
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Social norm conformity,0.9247,757
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,94.8148,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,93.2099,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,36.4815,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,17.0988,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,9.5679,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,4.5062,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,3.8889,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Exploration-exploitation trade-off,1.1728,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Reciprocity,0.5556,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Social welfare maximization,0.2469,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategy legibility,0.2469,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Rule misunderstanding,0.1852,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,93.7654,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,92.8395,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,36.2346,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,17.0370,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,9.0123,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,5.0000,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,4.8148,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Exploration-exploitation trade-off,0.8025,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Reciprocity,0.6173,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategy legibility,0.4938,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Rule misunderstanding,0.3086,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Social welfare maximization,0.0617,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic equilibrium focus,93.7037,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Individual utility maximization,93.2716,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic influence,36.2346,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Multidimensional reasoning,17.8395,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Uncertainty evaluation,8.8272,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Trust evaluation,4.8148,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Risk aversion,4.2593,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Reciprocity,1.6049,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Exploration-exploitation trade-off,0.8025,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Rule misunderstanding,0.3086,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Social welfare maximization,0.0617,1620
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategy legibility,0.0617,1620
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,91.1111,45
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,91.1111,45
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,24.4444,45
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,20.0000,45
